FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,MEASURE,Misura,AGE,Età,TIME_PERIOD,Osservazione,OBS_STATUS,'Stato dell"'osservazione'
A,Annuale,ITF2,Molise,15_EMPMOV_TRAIN,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: treno,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,1.6,,
A,Annuale,ITF2,Molise,15_EMPMOV_BUS,'Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: tram, bus',HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,0.9,,
A,Annuale,ITF2,Molise,15_EMPMOV_METRO,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: metropolitana,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,0,,
A,Annuale,ITF2,Molise,15_EMPMOV_COACH,'Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: pullman, corriera',HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,2.1,,
A,Annuale,ITF2,Molise,15_EMPMOV_BUSC,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: pullman aziendale,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,0.2,,
A,Annuale,ITF2,Molise,15_EMPMOV_PCAR,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: auto privata (come conducente),HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,81.6,,
A,Annuale,ITF2,Molise,15_EMPMOV_PPASS,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: auto privata (come passeggero),HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,5.7,,
A,Annuale,ITF2,Molise,15_EMPMOV_MOTOR,'Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: motocicletta, ciclomotore',HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,0.3,,
A,Annuale,ITF2,Molise,15_EMPMOV_BICYC,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: bicicletta,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,0.1,,
A,Annuale,ITF2,Molise,15_EMPL_MOVT_15,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: fino a 15 minuti,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,42.5,,
A,Annuale,ITF2,Molise,15_EMPL_MOVT_31,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: 31 minuti e più,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,8.1,,
A,Annuale,ITF3,Campania,15_EMPMOV_FOOT,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: vanno a piedi,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,16.3,,
A,Annuale,ITF3,Campania,15_EMPMOV_MEANS,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: usano mezzi di trasporto,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,83.7,,
A,Annuale,ITF3,Campania,15_EMPMOV_TRAIN,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: treno,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,3.7,,
A,Annuale,ITF3,Campania,15_EMPMOV_BUS,'Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: tram, bus',HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,1.7,,
A,Annuale,ITF3,Campania,15_EMPMOV_METRO,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: metropolitana,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,1.9,,
A,Annuale,ITF3,Campania,15_EMPMOV_COACH,'Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: pullman, corriera',HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,2,,
A,Annuale,ITF3,Campania,15_EMPMOV_BUSC,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: pullman aziendale,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,0.3,,
A,Annuale,ITF3,Campania,15_EMPMOV_PCAR,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: auto privata (come conducente),HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,67.4,,
A,Annuale,ITF3,Campania,15_EMPMOV_PPASS,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: auto privata (come passeggero),HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,6.4,,
A,Annuale,ITF3,Campania,15_EMPMOV_MOTOR,'Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: motocicletta, ciclomotore',HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,3.4,,
A,Annuale,ITF3,Campania,15_EMPMOV_BICYC,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: bicicletta,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,1,,
A,Annuale,ITF3,Campania,15_EMPL_MOVT_15,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: fino a 15 minuti,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,26.1,,
A,Annuale,ITF3,Campania,15_EMPL_MOVT_31,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: 31 minuti e più,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,16,,
A,Annuale,ITF4,Puglia,15_EMPMOV_FOOT,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: vanno a piedi,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,15.4,,
A,Annuale,ITF4,Puglia,15_EMPMOV_MEANS,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: usano mezzi di trasporto,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,84.6,,
A,Annuale,ITF4,Puglia,15_EMPMOV_TRAIN,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: treno,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,1.5,,
A,Annuale,ITF4,Puglia,15_EMPMOV_BUS,'Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: tram, bus',HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,2,,
A,Annuale,ITF4,Puglia,15_EMPMOV_METRO,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: metropolitana,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,0.3,,
A,Annuale,ITF4,Puglia,15_EMPMOV_COACH,'Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: pullman, corriera',HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,2.9,,
A,Annuale,ITF4,Puglia,15_EMPMOV_BUSC,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: pullman aziendale,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,0.8,,
A,Annuale,ITF4,Puglia,15_EMPMOV_PCAR,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: auto privata (come conducente),HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,67.2,,
A,Annuale,ITF4,Puglia,15_EMPMOV_PPASS,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: auto privata (come passeggero),HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,7.8,,
A,Annuale,ITF4,Puglia,15_EMPMOV_MOTOR,'Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: motocicletta, ciclomotore',HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,2.1,,
A,Annuale,ITF4,Puglia,15_EMPMOV_BICYC,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: bicicletta,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,1.7,,
A,Annuale,ITF4,Puglia,15_EMPL_MOVT_15,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: fino a 15 minuti,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,40.3,,
A,Annuale,ITF4,Puglia,15_EMPL_MOVT_31,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: 31 minuti e più,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,11,,
A,Annuale,ITF5,Basilicata,15_EMPMOV_FOOT,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: vanno a piedi,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,12.7,,
A,Annuale,ITF5,Basilicata,15_EMPMOV_MEANS,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: usano mezzi di trasporto,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,87.3,,
A,Annuale,ITF5,Basilicata,15_EMPMOV_TRAIN,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: treno,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,1,,
A,Annuale,ITF5,Basilicata,15_EMPMOV_BUS,'Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: tram, bus',HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,2.5,,
A,Annuale,ITF5,Basilicata,15_EMPMOV_METRO,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: metropolitana,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,1,,
A,Annuale,ITF5,Basilicata,15_EMPMOV_COACH,'Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: pullman, corriera',HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,1.8,,
A,Annuale,ITF5,Basilicata,15_EMPMOV_BUSC,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: pullman aziendale,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,0.3,,
A,Annuale,ITF5,Basilicata,15_EMPMOV_PCAR,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: auto privata (come conducente),HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,72.5,,
A,Annuale,ITF5,Basilicata,15_EMPMOV_PPASS,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: auto privata (come passeggero),HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,7.1,,
A,Annuale,ITF5,Basilicata,15_EMPMOV_MOTOR,'Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: motocicletta, ciclomotore',HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,0.7,,
A,Annuale,ITF5,Basilicata,15_EMPMOV_BICYC,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: bicicletta,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,0.2,,
A,Annuale,ITF5,Basilicata,15_EMPL_MOVT_15,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: fino a 15 minuti,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,49.6,,
A,Annuale,ITF5,Basilicata,15_EMPL_MOVT_31,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: 31 minuti e più,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,11.8,,
A,Annuale,ITF6,Calabria,15_EMPMOV_FOOT,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: vanno a piedi,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,14.2,,
A,Annuale,ITF6,Calabria,15_EMPMOV_MEANS,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: usano mezzi di trasporto,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,85.8,,
A,Annuale,ITF6,Calabria,15_EMPMOV_TRAIN,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: treno,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,1.2,,
A,Annuale,ITF6,Calabria,15_EMPMOV_BUS,'Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: tram, bus',HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,2.4,,
A,Annuale,ITF6,Calabria,15_EMPMOV_METRO,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: metropolitana,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,1.1,,
A,Annuale,ITF6,Calabria,15_EMPMOV_COACH,'Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: pullman, corriera',HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,1.1,,
A,Annuale,ITF6,Calabria,15_EMPMOV_BUSC,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: pullman aziendale,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,0.8,,
A,Annuale,ITF6,Calabria,15_EMPMOV_PCAR,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: auto privata (come conducente),HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,71,,
A,Annuale,ITF6,Calabria,15_EMPMOV_PPASS,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: auto privata (come passeggero),HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,8.3,,
A,Annuale,ITF6,Calabria,15_EMPMOV_MOTOR,'Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: motocicletta, ciclomotore',HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,0,,
A,Annuale,ITF6,Calabria,15_EMPMOV_BICYC,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: bicicletta,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,0.6,,
A,Annuale,ITF6,Calabria,15_EMPL_MOVT_15,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: fino a 15 minuti,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,43.7,,
A,Annuale,ITF6,Calabria,15_EMPL_MOVT_31,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: 31 minuti e più,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,9.5,,
A,Annuale,ITG,Isole,15_EMPMOV_FOOT,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: vanno a piedi,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,11.5,,
A,Annuale,ITG,Isole,15_EMPMOV_MEANS,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: usano mezzi di trasporto,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,88.5,,
A,Annuale,ITG,Isole,15_EMPMOV_TRAIN,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: treno,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,1.4,,
A,Annuale,ITG,Isole,15_EMPMOV_BUS,'Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: tram, bus',HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,3.7,,
A,Annuale,ITG,Isole,15_EMPMOV_METRO,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: metropolitana,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,0.9,,
A,Annuale,ITG,Isole,15_EMPMOV_COACH,'Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: pullman, corriera',HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,1.6,,
A,Annuale,ITG,Isole,15_EMPMOV_BUSC,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: pullman aziendale,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,0.3,,
A,Annuale,ITG,Isole,15_EMPMOV_PCAR,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: auto privata (come conducente),HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,72.8,,
A,Annuale,ITG,Isole,15_EMPMOV_PPASS,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: auto privata (come passeggero),HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,6.7,,
A,Annuale,ITG,Isole,15_EMPMOV_MOTOR,'Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: motocicletta, ciclomotore',HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,3.8,,
A,Annuale,ITG,Isole,15_EMPMOV_BICYC,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: bicicletta,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,1.2,,
A,Annuale,ITG,Isole,15_EMPL_MOVT_15,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: fino a 15 minuti,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,34.8,,
A,Annuale,ITG,Isole,15_EMPL_MOVT_31,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: 31 minuti e più,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,12.9,,
A,Annuale,ITG1,Sicilia,15_EMPMOV_FOOT,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: vanno a piedi,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,11,,
A,Annuale,ITG1,Sicilia,15_EMPMOV_MEANS,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: usano mezzi di trasporto,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,89,,
A,Annuale,ITG1,Sicilia,15_EMPMOV_TRAIN,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: treno,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,1.4,,
A,Annuale,ITG1,Sicilia,15_EMPMOV_BUS,'Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: tram, bus',HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,3.7,,
A,Annuale,ITG1,Sicilia,15_EMPMOV_METRO,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: metropolitana,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,1.3,,
A,Annuale,ITG1,Sicilia,15_EMPMOV_COACH,'Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: pullman, corriera',HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,1.6,,
A,Annuale,ITG1,Sicilia,15_EMPMOV_BUSC,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: pullman aziendale,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,0.3,,
A,Annuale,ITG1,Sicilia,15_EMPMOV_PCAR,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: auto privata (come conducente),HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,71.9,,
A,Annuale,ITG1,Sicilia,15_EMPMOV_PPASS,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: auto privata (come passeggero),HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,7.7,,
A,Annuale,ITG1,Sicilia,15_EMPMOV_MOTOR,'Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: motocicletta, ciclomotore',HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,4.1,,
A,Annuale,ITG1,Sicilia,15_EMPMOV_BICYC,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: bicicletta,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,1.4,,
A,Annuale,ITG1,Sicilia,15_EMPL_MOVT_15,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: fino a 15 minuti,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,33.7,,
A,Annuale,ITG1,Sicilia,15_EMPL_MOVT_31,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: 31 minuti e più,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,13.6,,
A,Annuale,ITG2,Sardegna,15_EMPMOV_FOOT,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: vanno a piedi,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,12.8,,
A,Annuale,ITG2,Sardegna,15_EMPMOV_MEANS,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: usano mezzi di trasporto,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,87.2,,
A,Annuale,ITG2,Sardegna,15_EMPMOV_TRAIN,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: treno,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,1.4,,
A,Annuale,ITG2,Sardegna,15_EMPMOV_BUS,'Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: tram, bus',HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,3.6,,
A,Annuale,ITG2,Sardegna,15_EMPMOV_METRO,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: metropolitana,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,0,,
A,Annuale,ITG2,Sardegna,15_EMPMOV_COACH,'Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: pullman, corriera',HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,1.5,,
A,Annuale,ITG2,Sardegna,15_EMPMOV_BUSC,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: pullman aziendale,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,0.4,,
A,Annuale,ITG2,Sardegna,15_EMPMOV_PCAR,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: auto privata (come conducente),HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,74.9,,
A,Annuale,ITG2,Sardegna,15_EMPMOV_PPASS,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: auto privata (come passeggero),HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,4.1,,
A,Annuale,ITG2,Sardegna,15_EMPMOV_MOTOR,'Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: motocicletta, ciclomotore',HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,3.1,,
